MJD,FREQUENCY,NPROFILES,FREQUENCY_ERR,FDOT,FDOT_ERR,AMPLITUDE,AMPSIG
56041.75962233833,0.17521371369847724,334,1.0366856884047593,3.0759679657126424e-21,0.0,0.23906126618385315,0.015168056823313236

56044.68188993815,0.17641079812329596,296,1.1564281265918908,-8.731540040518575e-21,0.0,0.2549249231815338,0.016055159270763397

56049.36919691213,0.17642156036576329,269,1.5026125765871257,-3.5835608604439874e-21,0.0,0.19655141234397888,0.016057105734944344

56052.2168096434,0.18041240770283898,237,0.8219986113999767,-1.830264692737168e-21,0.0,0.3083263337612152,0.01686875708401203

56055.110635681995,0.18573111124136513,197,1.049818862952634,-5.985118941056164e-22,0.0,0.31271296739578247,0.01903694123029709

56059.80897641419,0.1881090790332627,216,1.7298812338140124,3.7779934213615716e-21,0.0,0.23643386363983154,0.018819259479641914

56062.66069305576,0.18899996867719407,221,1.054978611136903,4.216086426702295e-21,0.0,0.2624572217464447,0.016756359487771988

56065.61513519458,0.1886857747280146,194,1.0514251158610932,-5.0208894907458e-21,0.0,0.342496395111084,0.018744470551609993

56070.28939185817,0.190881352230999,188,1.2875148058810737,2.1567429721076205e-12,0.0,0.25314056873321533,0.017925335094332695

56073.098057624054,0.192258893782399,198,0.9570965175953461,2.156742973438296e-12,0.0,0.3039693534374237,0.01802010089159012

56076.012227946136,0.19352498465149826,242,0.6349017667162116,2.1567429783539747e-12,0.0,0.39398208260536194,0.016596224159002304

56080.7091453909,0.19481580812340885,250,1.3252045505396381,2.1567429732449e-12,0.0,0.22995691001415253,0.015835342928767204

56083.55272200396,0.19563236184402924,260,0.8625425351738158,2.1567429681863817e-12,0.0,0.3037911057472229,0.01643357053399086

56086.46564195535,0.19765163964275675,295,0.7509988364517994,2.156742963578324e-12,0.0,0.3581567406654358,0.01598224975168705

56091.14333580349,0.19934483211037035,334,1.3572417856266838,2.156742967400513e-12,0.0,0.24659816920757294,0.015541153959929943

56093.98964236169,0.19932084415125326,342,0.7973162752250573,2.15674296587487e-12,0.0,0.28936436772346497,0.01484175305813551

56096.896933653006,0.20073389762114788,236,1.3421771427601925,2.1567429702689393e-12,0.0,0.29338520765304565,0.017855413258075714

56101.59980498563,0.20184066198739234,260,1.755605580910924,2.156742967126117e-12,0.0,0.19218721985816956,0.016216987743973732

56104.45269343046,0.20247634525795538,247,0.7607418694988155,2.15674296770813e-12,0.0,0.31448179483413696,0.015800712630152702

56107.37117284368,0.20494797404485282,236,0.8005337548411262,2.156742971541845e-12,0.0,0.30914559960365295,0.016353292390704155

56112.04489760278,0.20724390590804945,171,1.3934582909769233,2.1567429717066544e-12,0.0,0.2450491338968277,0.020881811156868935

56114.887369931675,0.2106287574235604,191,1.248319705382528,2.1567429732892015e-12,0.0,0.24992215633392334,0.019378002732992172

56117.80394665066,0.21102454876900215,239,1.202859465365691,2.1567429650356915e-12,0.0,0.24043449759483337,0.016221044585108757

56122.49091864875,0.21179091924297183,243,2.3887406541689415,2.156742973393929e-12,0.0,0.16461020708084106,0.016879107803106308

56125.342228806505,0.21530231918211773,252,0.7631864207269246,2.1567429727425757e-12,0.0,0.33921018242836,0.016565322875976562

56128.25970783943,0.2215631277585414,259,0.801151500695596,2.1567429686387214e-12,0.0,0.3506067991256714,0.01631714403629303

56132.86970485826,0.22926625937957548,266,1.280428278960244,2.156742970913096e-12,0.0,0.2455490082502365,0.01663374714553356

56135.78068664989,0.23043347367396652,260,1.1756753082181604,2.1567429735506653e-12,0.0,0.22685275971889496,0.017331281676888466

56138.68970617192,0.23138947528918474,311,1.2865706366937957,2.1567429729221102e-12,0.0,0.21416670083999634,0.014895687811076641

56143.317353531136,0.23277858976433302,391,1.4972037831739726,2.1567429721786962e-12,0.0,0.14749710261821747,0.01304622646421194

56146.22910278683,0.23473174961083054,370,1.5330202529639791,2.156742968670879e-12,0.0,0.1502266377210617,0.014265293255448341

56149.158947189586,0.23480928269574525,349,1.0475865508396964,2.156742964961407e-12,0.0,0.23931242525577545,0.013974182307720184

56153.76510147628,0.2431398191752343,310,1.180739630513017,2.1567429679057203e-12,0.0,0.259765088558197,0.015009853057563305

56156.67584626845,0.24663307412603197,286,0.8105335069785724,2.156742966866427e-12,0.0,0.30581504106521606,0.015136387199163437

56159.58347658514,0.25264919496197535,255,1.0625424806676165,2.1567429763777316e-12,0.0,0.25748446583747864,0.015928851440548897

56164.214906050634,0.2577836833326639,284,1.712129034103782,2.1567429719306515e-12,0.0,0.17029784619808197,0.01477623637765646

56174.66079877479,0.2696954695333157,244,2.7256149337517854,2.1567429766601847e-12,0.0,0.10508009791374207,0.01610269770026207

56188.01803014848,0.2858060836332606,280,1.4509720358546474,-4.35367370132038e-12,0.0,0.1528281420469284,0.016701608896255493

56198.46800161127,0.2758431696403812,417,1.111786005481008,-4.353673695021209e-12,0.0,0.3107423782348633,0.028897764161229134

56201.37572300488,0.2689782933178299,380,0.8234967907583268,-4.3536736997690664e-12,0.0,0.22799602150917053,0.013874941505491734

56206.004392475115,0.2604096588759546,308,2.851746216947504,-4.353673699028293e-12,0.0,0.10524541884660721,0.01657409407198429

56208.92239005118,0.25671102627022374,276,2.0493909858032566,-4.353673693157655e-12,0.0,0.12115387618541718,0.01792394183576107

56211.83654038715,0.24974112393220688,270,2.9832463610546256,-4.35367369391419e-12,0.0,0.12318368256092072,0.016911501064896584

56219.36070016673,0.24697492112502453,273,1.8126142720120697,-4.353673694309401e-12,0.0,0.12127427756786346,0.015196566469967365

56222.272711260346,0.23963387474569223,258,2.2188808657119807,-4.3536736921938175e-12,0.0,0.13040991127490997,0.015352119691669941

56229.80781639799,0.2256507075475953,219,1.965500331380099,-4.353673699298798e-12,0.0,0.14175987243652344,0.018891168758273125

56240.291635299975,0.21041832290307783,264,2.4401086307079822,-4.353673698212031e-12,0.0,0.13283368945121765,0.01621861569583416

56271.62020311229,0.21605769693461171,237,1.958932500656374,4.018775718738303e-12,0.0,0.14951883256435394,0.017114749178290367

56274.534189555336,0.21617270881576037,219,0.980378587200903,4.018775718771818e-12,0.0,0.28356921672821045,0.016231782734394073

56282.06188582197,0.21499231516073475,235,1.372457774095892,-2.7425650596136772e-21,0.0,0.21905332803726196,0.016819218173623085

56284.97872755361,0.21949909960997635,211,0.697488573564442,-1.589480453833445e-21,0.0,0.35544466972351074,0.0179836954921484

56302.95035371685,0.22499055838431778,324,1.0996174637512013,-5.495955866150014e-22,0.0,0.2160308063030243,0.015912596136331558

56305.859633289794,0.21815847478546402,369,1.5272583198111533,4.658631479076575e-21,0.0,0.14220289885997772,0.014173611998558044

56313.38186547315,0.21451599212877837,291,3.06569262420453,-3.014081783807261e-12,0.0,0.12148933857679367,0.015925295650959015

56323.84074633861,0.2070168819063042,247,2.349817975755286,-3.014081794945081e-12,0.0,0.11378838866949081,0.016451522707939148

56326.75762208757,0.2004222716490777,241,0.7534836754530261,-3.0140817935917816e-12,0.0,0.22067466378211975,0.015387730672955513

56334.274740951645,0.1893195090279323,215,0.8500907000552616,-3.014081788569562e-12,0.0,0.2718368470668793,0.01908038929104805

56337.190072007965,0.1828712707919047,207,1.2224326439991273,-3.0140817995081473e-12,0.0,0.21445994079113007,0.01859915815293789

56355.167389093076,0.1709584539413681,396,2.5493420707789483,-1.339591857542025e-13,0.0,0.16512268781661987,0.024644067510962486

56376.05840044035,0.15862450452700988,222,2.5561635652593395,-1.3395918800258674e-13,0.0,0.14062920212745667,0.017694691196084023

56386.508170852336,0.15074329918382515,247,2.049281135896308,-1.3395918798173873e-13,0.0,0.19033263623714447,0.016788430511951447

56394.07363297329,0.14837446770428056,258,2.3247571334650274,-1.3395919597122496e-13,0.0,0.1356702595949173,0.01675243489444256

56407.396937355275,0.14610582048203943,329,0.9644048049040066,-1.339591892289587e-13,0.0,0.27323469519615173,0.014968502335250378

56410.30642507759,0.15355541624359337,373,2.0065508010702615,-1.33959191134721e-13,0.0,0.10129569470882416,0.013885711319744587

56414.94301174181,0.15117445207217678,341,1.7345513469990692,-1.339591933116293e-13,0.0,0.15104122459888458,0.015440949238836765

56417.857978547014,0.15213912348836656,310,1.4234437628601881,-1.3395919498411185e-13,0.0,0.1802724152803421,0.016219569370150566

56425.41913781193,0.14445929479358002,249,2.6993734536517877,-1.339591936197781e-13,0.0,0.174299418926239,0.01899372600018978

56428.33590590301,0.14613188964850993,239,0.3334749010264204,-1.3395918903516505e-13,0.0,0.6867439150810242,0.01859346218407154

56431.21910398085,0.14326557852772245,212,1.9836771514292195,-1.3395918426480714e-13,0.0,0.22500289976596832,0.02003869041800499

56438.74997041944,0.14149722747339824,231,1.218950274051167,-1.3395919233471473e-13,0.0,0.2160058617591858,0.015837697312235832

56441.658188142595,0.1431238079740909,240,1.5436856415362854,-1.3395918786802747e-13,0.0,0.23720218241214752,0.015729529783129692

56446.30859875692,0.14453562297245312,249,1.3894958783566835,-1.3395918887081935e-13,0.0,0.20679190754890442,0.015681399032473564

56449.18448217037,0.14671380102656878,246,0.7783656030824204,-1.3395918934843176e-13,0.0,0.29870593547821045,0.015768570825457573

56452.09414718863,0.14872364014845818,242,0.8965440656538703,-1.3395919078032654e-13,0.0,0.3218531608581543,0.01690938137471676

56456.72695843905,0.14980192198593437,299,1.4639316248121759,-1.3395918978292226e-13,0.0,0.18652072548866272,0.015352249145507812

56459.652485630824,0.1519946811642998,323,2.0750260887325567,-1.3395919217141176e-13,0.0,0.14402024447917938,0.014699023216962814

56462.542696903954,0.15095551493129286,323,2.133539283022401,-1.3395918973425755e-13,0.0,0.14625006914138794,0.0160154327750206

56467.17562115912,0.14746627096188616,353,1.6327206253663462,-1.3395919112432197e-13,0.0,0.17999416589736938,0.014693529345095158

56470.0779947253,0.1564817929826176,266,1.0900934199753465,-1.3395919248959526e-13,0.0,0.22191521525382996,0.01767793297767639

56483.436845480945,0.16320868636031222,264,1.1552292988881163,-1.3395919655683057e-13,0.0,0.16174201667308807,0.014364379458129406

56488.065511531895,0.1778176222289608,262,1.345583058309785,-1.3395919535165836e-13,0.0,0.2043382078409195,0.015712684020400047

56493.89752298799,0.17980974146787815,267,2.3959461259437376,-1.3395918679544616e-13,0.0,0.10609549283981323,0.015203174203634262

56501.42233869262,0.17546253970935993,237,1.003883340899847,-1.3395919013028397e-13,0.0,0.31284770369529724,0.017114076763391495

56525.28460215433,0.18315816409992464,233,2.1012928641539474,-1.3395919506144678e-13,0.0,0.1302635818719864,0.016202542930841446

56533.01183922926,0.1792199244087927,242,2.670285539352335,-1.3395918956565116e-13,0.0,0.09136641770601273,0.014770552515983582

56535.67800596604,0.1745771929953485,278,1.6346118059118453,-1.339591961469503e-13,0.0,0.17277497053146362,0.01423074584454298

56540.3035965175,0.16817712290587467,263,2.110458154902517,-1.3395918791672987e-13,0.0,0.12266185879707336,0.015554583631455898

56543.2188017759,0.16577193023529221,245,0.907476191969181,-1.339591904651926e-13,0.0,0.21386049687862396,0.015927227213978767

56546.133570465114,0.16237812051581754,241,0.9217443874831588,-1.339591861671691e-13,0.0,0.27251410484313965,0.01677122339606285

56564.107574783586,0.17955367357979116,314,0.7797081025273656,5.3583676207336926e-12,0.0,0.2635890245437622,0.013721655122935772

56567.01771419262,0.18737646184431545,331,0.6022816023687483,5.358367635410268e-12,0.0,0.3319507837295532,0.014332916587591171

56571.6481152822,0.19915533332521057,383,0.7488421260859468,5.358367629908572e-12,0.0,0.2555972635746002,0.01293130498379469

56574.565348252014,0.20606538711650987,365,0.5784495726857131,5.3583676335551496e-12,0.0,0.3511388599872589,0.014482496306300163

56577.465926643425,0.2159210148160931,301,0.61941250351083,5.35836762634402e-12,0.0,0.35086581110954285,0.01505894586443901

56582.148114490556,0.22742896357822537,282,1.3500005024980055,5.358367632890212e-12,0.0,0.26563799381256104,0.01907159388065338

56585.045802769004,0.23800728761186285,213,1.9968379660895152,5.358367624616361e-12,0.0,0.2850589454174042,0.03240657597780228

56587.91267507555,0.24015167641898497,211,1.727442935361978,5.358367621243026e-12,0.0,0.22370612621307373,0.01922733336687088

56592.544654437916,0.24937042902576667,190,2.1124826332652447,5.3583676173877066e-12,0.0,0.1861201971769333,0.017793668434023857

56595.449929403156,0.2543857236454903,260,0.9065378492323362,5.358367617364846e-12,0.0,0.2655918002128601,0.016143426299095154

56598.36576531294,0.25994045783629594,213,1.061058938489623,5.35836760890948e-12,0.0,0.2923335134983063,0.0186076108366251

56603.01149309393,0.2700071155366814,225,1.9479961110846489,5.358367633370016e-12,0.0,0.20376348495483398,0.01840830035507679

56605.91902228516,0.2749068896578691,209,1.5363370664545073,5.358367620704881e-12,0.0,0.1868559867143631,0.017949584871530533

56608.80510775666,0.2800618974751536,194,1.4525556935041095,5.3583676174430106e-12,0.0,0.2431996762752533,0.019806940108537674

56613.43585484022,0.2872337309338013,230,3.8352558817678073,5.358367638994403e-12,0.0,0.14915907382965088,0.01971392147243023

56616.34504667241,0.2910023595006007,248,1.3993587799632223,5.358367627349799e-12,0.0,0.2417682707309723,0.017881302163004875

56619.25328078396,0.29664072565678073,307,1.002004239580856,5.358367628430653e-12,0.0,0.26953718066215515,0.015256879851222038

56623.88465314644,0.30419172478847545,368,1.7537742280637758,5.358367621958608e-12,0.0,0.1617756187915802,0.013833633624017239

56626.791562097016,0.3086039221471022,301,0.8838154741397375,5.358367624926558e-12,0.0,0.2944033145904541,0.016031503677368164

56629.718513201806,0.3173515059660317,307,0.5123899171621815,5.358367626849175e-12,0.0,0.40039002895355225,0.013838512822985649

56634.33001651065,0.32804813635023977,260,1.6060459984146291,5.358367625219473e-12,0.0,0.20864105224609375,0.014736763201653957

56637.23805428459,0.3341852408680592,224,1.0814943607329042,5.358367614134285e-12,0.0,0.2809380292892456,0.016193371266126633

56640.14966836683,0.339936456041673,246,0.7715429717336519,5.358367629231467e-12,0.0,0.3114093542098999,0.014243067242205143

56644.776824566994,0.34881905991862533,215,2.7931608315157064,5.358367623185399e-12,0.0,0.17879416048526764,0.019838163629174232

56647.68507065454,0.34572865150151033,197,4.312247767757071,4.990123761551658e-12,0.0,0.1363610029220581,0.020301030948758125

56665.69420969632,0.33654734160536975,250,3.700767479131173,-1.0716735213120238e-12,0.0,0.10252829641103745,0.017060425132513046

56668.57761183264,0.3364179339336196,255,1.1562083557237202,-1.0716735259460909e-12,0.0,0.21142296493053436,0.01527230255305767

56671.48941337037,0.33092969126216243,264,1.80960441298339,-1.0716735278715125e-12,0.0,0.14250247180461884,0.015281127765774727

56676.116203997175,0.32187251114717275,364,1.7284584430399264,-1.0716735164980408e-12,0.0,0.11259901523590088,0.013905814848840237

56681.93172429935,0.32125539859193847,321,2.639550302774296,-1.0716735236679902e-12,0.0,0.1411624550819397,0.024610765278339386

56723.73756275778,0.3056732286657723,296,2.0438446313164604,-1.0716735231072016e-12,0.0,0.12088343501091003,0.014684751629829407

56738.792010837664,0.3014072762642786,284,2.534896168526757,-1.0716735280842686e-12,0.0,0.1438809037208557,0.015727004036307335

56741.71304958312,0.3033088438936938,262,1.8462294804066914,-1.0716735313813974e-12,0.0,0.14745551347732544,0.016021432355046272

56744.6181458795,0.3002729464579731,262,1.469723684976998,-1.0716735244785594e-12,0.0,0.18678349256515503,0.01591309905052185

56749.25413813625,0.2974479441559373,249,2.4919444285842474,-1.071673531222038e-12,0.0,0.12622766196727753,0.01691182143986225

56752.16833799002,0.29817485466229815,239,2.095487445785693,-1.0716735261049154e-12,0.0,0.10049565881490707,0.017677320167422295

56762.59388857898,0.30141871289578326,236,1.5665978025936056,-1.0716735094658553e-12,0.0,0.17550122737884521,0.017520874738693237

56765.50326886037,0.3010069373624757,220,2.3318420971918385,-1.0716735205047359e-12,0.0,0.15919388830661774,0.018301568925380707

56773.04820194169,0.2988101722430776,278,2.305071546970794,-1.071673521842791e-12,0.0,0.12200350314378738,0.01586948148906231

56775.958012961346,0.29567207819830704,291,1.0946235562414586,-1.0716735275163733e-12,0.0,0.25082728266716003,0.015641042962670326

56780.57622846178,0.29240955753479025,325,2.6733007985058066,-1.071673520309158e-12,0.0,0.09723905473947525,0.014942598529160023

56783.49010283921,0.290594217387089,352,2.804207213102927,-1.071673522691679e-12,0.0,0.08704094588756561,0.014473159797489643

56786.39284678488,0.28911474144904475,317,2.562648830917169,-1.0716735288760294e-12,0.0,0.10011442005634308,0.015768885612487793

56793.93756281396,0.28658453265646033,293,2.216217751538352,-1.0716735181039098e-12,0.0,0.12416242063045502,0.015453815460205078

56804.37735933969,0.2775030208724467,202,0.646446451924021,-1.0716735276788325e-12,0.0,0.29018330574035645,0.016490858048200607

56807.28573513667,0.26995264097115895,210,1.9273204543424072,-1.0716735343915278e-12,0.0,0.10249844938516617,0.018227213993668556

56835.718154446135,0.2835848372549888,334,1.3348652316835796,-1.0716735339991386e-12,0.0,0.1646399050951004,0.014632361009716988

56838.62820268958,0.2826940811267408,338,1.433993759292207,-1.0716735324542724e-12,0.0,0.21521872282028198,0.015074359253048897

56843.256778794836,0.2815305181250024,292,2.043735776169342,-1.0716735393737326e-12,0.0,0.15440130233764648,0.015192796476185322

56849.07686012201,0.28175913572188216,252,3.1376194442600536,-1.071673526151655e-12,0.0,0.0951109230518341,0.01510385051369667

56867.09887364861,0.2693850273333691,226,2.1379602799243003,-1.0716735182299506e-12,0.0,0.14023713767528534,0.016704725101590157

56901.33286025542,0.24643780886464375,226,2.1984308773426164,-1.0716735247525206e-12,0.0,0.12673014402389526,0.015957435593008995

56916.390220745605,0.23820402415974007,202,3.0114148330540047,-1.0716735176652764e-12,0.0,0.14253932237625122,0.017626289278268814

56968.71281633711,0.3173625490846255,210,2.7036583105655154,5.358367625361684e-12,0.0,0.10617618262767792,0.018340913578867912

56971.5499485531,0.32293166126003126,217,1.4319398644602188,5.3583676109371e-12,0.0,0.20633597671985626,0.018748315051198006

56974.456977464455,0.3275750024545377,217,1.5009889864359138,5.358367621792577e-12,0.0,0.19893530011177063,0.018885092809796333

56979.083076795025,0.3307282635860582,232,1.6938707858571433,5.358367639791838e-12,0.0,0.14673981070518494,0.014454702846705914

56981.98687790475,0.3359924203778776,208,0.810922031746486,5.358367624219978e-12,0.0,0.28628790378570557,0.016259856522083282

56984.89412918392,0.341972991999811,248,0.6213183922909593,5.358367636759337e-12,0.0,0.34382185339927673,0.013883502222597599

56989.5265016892,0.348734699749499,270,1.1773670394177316,5.358367610915078e-12,0.0,0.18082155287265778,0.014760852791368961

56992.43829654723,0.35480219866853496,308,0.47917101397843,5.358367619816113e-12,0.0,0.4232710599899292,0.01421732734888792

56995.37563073537,0.3610003858953223,336,0.5139474623661044,5.358367623588708e-12,0.0,0.44953078031539917,0.015442061237990856

56999.99093308185,0.36693921067214463,293,1.3913476948346215,5.358367625484816e-12,0.0,0.2317935824394226,0.01690431870520115

57002.90821241007,0.3723965909877091,254,0.756254863176764,5.358367617506826e-12,0.0,0.3650071620941162,0.01871727965772152

57005.833894325275,0.37549372586596014,221,1.379771532583618,5.358367631898966e-12,0.0,0.28299176692962646,0.020221615210175514

57010.41937247531,0.3759060011134871,170,3.7981959621902206,5.3583676137193124e-12,0.0,0.15547004342079163,0.02410873956978321

57013.32509719711,0.3813975532267711,230,0.949528740079586,5.358367627429873e-12,0.0,0.2616809904575348,0.01761941984295845

57016.23799729999,0.3859753599280375,224,0.6669736052344888,5.358367610979124e-12,0.0,0.38945841789245605,0.017339542508125305

57020.86319778687,0.3909506865906025,252,1.5532739894297265,-1.071673522290175e-12,0.0,0.19019779562950134,0.01630840077996254

57023.77347630007,0.3967870145160735,197,0.6951687936407325,-1.071673508502096e-12,0.0,0.42008692026138306,0.019533945247530937

57026.68745748514,0.3998132482497878,210,1.703126883967343,-1.071673527764462e-12,0.0,0.17153573036193848,0.01751742884516716

57044.67143276092,0.3940603481622499,331,0.8338207635461004,-1.071673521998908e-12,0.0,0.2449219822883606,0.01549834106117487

57047.58313393911,0.3865976658229439,326,1.304416201719505,-1.0716735291790268e-12,0.0,0.1961379200220108,0.01582425646483898

57052.2044612668,0.3774115599237691,340,2.248289945327997,-1.0716735021138118e-12,0.0,0.11371415853500366,0.015008630231022835

57065.57103001953,0.36469582518452337,239,1.0058398203227625,-1.0716735371282845e-12,0.0,0.32271990180015564,0.017911013215780258

57089.35842609146,0.34988017961919804,211,2.316659362122664,-1.0716735302642586e-12,0.0,0.11251409351825714,0.018390482291579247

57096.906287592734,0.3440834658933557,267,1.319460949389395,-1.0716735171140555e-12,0.0,0.17340928316116333,0.016132816672325134

57099.81453013838,0.34133824862124845,350,1.0564131258661291,-1.0716735245915913e-12,0.0,0.20738694071769714,0.012224963866174221

57104.442561336065,0.34060161030976444,353,0.8816193286520502,-1.0716735246143923e-12,0.0,0.2920495867729187,0.013581392355263233

57107.35988115129,0.3406741481849629,308,0.42396347765816245,-1.071673528539567e-12,0.0,0.426214337348938,0.013453850522637367

57110.275063581015,0.3377626616483654,278,1.841271881630746,-1.0716735292267987e-12,0.0,0.2190742939710617,0.015494453720748425

57138.678998542244,0.33364271391226613,264,1.3079986160846602,-1.0716735256741866e-12,0.0,0.2547650933265686,0.017238443717360497

57141.58736434671,0.3345772686174148,259,1.4824276206581999,-1.0716735472019833e-12,0.0,0.19509030878543854,0.016890278086066246

57146.215539342804,0.3356847986980662,254,1.721521982744889,-1.071673521219383e-12,0.0,0.167418971657753,0.017228884622454643

57149.13337820454,0.33527793700053243,326,1.1527394860877394,-1.0716735264202633e-12,0.0,0.18284115195274353,0.015005526132881641

57170.03398792176,0.3285726913608217,243,1.1294562085595317,-1.0716735313289328e-12,0.0,0.24773161113262177,0.015964720398187637

57180.48673978998,0.3248018336973987,219,2.8186755685055687,-1.0716735252655476e-12,0.0,0.09870634227991104,0.01674913987517357

57183.39745613303,0.3230214732245576,199,3.4365260148661037,-1.0716735303637731e-12,0.0,0.09820546954870224,0.017193837091326714

57188.05441285301,0.33523484548121796,232,1.947800853940862,1.0353020035685335e-13,0.0,0.14782370626926422,0.015397192910313606

57190.908160171944,0.3392529880048548,204,2.238326715087169,5.358367628897929e-12,0.0,0.13787128031253815,0.01654784008860588

57193.93788771042,0.3436543971089024,126,2.730184007759817,5.358367623542924e-12,0.0,0.1710345298051834,0.023510485887527466

57201.36036119685,0.3545227297081089,265,2.065477247015224,5.358367620333879e-12,0.0,0.16432933509349823,0.016394807025790215

57204.26599933975,0.3601663937432199,301,2.258083071637884,5.358367616627445e-12,0.0,0.13684062659740448,0.016173603013157845

57208.8959112859,0.3723373251050188,368,2.0358164931622014,5.358367629783875e-12,0.0,0.10615222156047821,0.014328110963106155

57250.70326693945,0.370401740587478,245,3.1515460818809515,-1.0716735142020075e-12,0.0,0.12699276208877563,0.017507338896393776

57277.4230120941,0.3671751020023108,273,1.4104563206274179,-1.0716735164082107e-12,0.0,0.18414956331253052,0.015498535707592964

57282.071853047106,0.37127888722521607,230,2.4366602247027913,-1.0716735205131573e-12,0.0,0.11289235204458237,0.01763158291578293

57305.831364325015,0.36196910133130183,299,1.7170530952625995,-2.6791838049497224e-12,0.0,0.14815343916416168,0.01483019907027483

57316.280946552186,0.3541818995597625,368,1.7195031887240475,-2.679183799982423e-12,0.0,0.1487388163805008,0.01448904536664486

57334.26718667207,0.34044159284871783,228,2.1494868462923478,-2.6791838099637702e-12,0.0,0.15731501579284668,0.01730254292488098

57337.17782567986,0.3395301543831024,251,0.8593395506295565,-2.6791838168738795e-12,0.0,0.2740735411643982,0.014941582456231117

57340.08771904434,0.3379426554273125,218,0.7847675220773453,-2.6791838205403313e-12,0.0,0.3472543954849243,0.016809677705168724

57344.714439154355,0.3328877262367853,227,1.1012860312575867,-2.6791838136904212e-12,0.0,0.25726497173309326,0.016833556815981865

57347.64205542535,0.3325299756151553,227,1.5139369224925758,-2.6791837951061496e-12,0.0,0.18393629789352417,0.016425881534814835

57350.54706805419,0.329675538859146,244,1.639722171375979,-2.679183814838753e-12,0.0,0.16522224247455597,0.014912469312548637

57358.07415999729,0.3242963715087596,286,1.551040327285591,-2.6791838155772517e-12,0.0,0.1097031831741333,0.0157978143543005

57360.98343120044,0.31867901605678955,312,1.5738406489163026,-2.6791838130595207e-12,0.0,0.15248487889766693,0.01519835740327835

57365.616395095814,0.3203555496891526,364,2.888673975576239,-2.6791838189509967e-12,0.0,0.08709970116615295,0.014340918511152267

57368.517206759956,0.32001889015805063,329,2.3946998339852144,-2.6791838032925905e-12,0.0,0.10326933860778809,0.015573515556752682

57371.42888107611,0.3099872671497599,304,2.6513765760682872,-2.6791838195264793e-12,0.0,0.09639066457748413,0.01519314106553793

57376.06448297185,0.2997873032859155,208,1.9723304944818665,-2.6791838073926118e-12,0.0,0.14628544449806213,0.02178877219557762

57378.975981470314,0.29346291921292916,219,1.3242427598925133,-2.6791838179048212e-12,0.0,0.21320927143096924,0.018417594954371452

57389.42634214941,0.2571924217347243,228,2.2530011278831807,-2.6791838165502447e-12,0.0,0.10190825909376144,0.01846330240368843

57399.87522443389,0.2753104170337359,244,2.221423756054719,-2.6791838125886255e-12,0.0,0.12088128924369812,0.017097925767302513

57402.784818907014,0.2712566139660144,214,3.1703680747341423,-2.6791838229194837e-12,0.0,0.10966834425926208,0.01836203783750534

57410.343837409026,0.2688144698734807,254,1.1562196533532187,-2.6791838074459257e-12,0.0,0.2115650773048401,0.016093555837869644

57413.25632824451,0.2616595153352149,297,0.9597567895980319,-2.6791838256540293e-12,0.0,0.21844851970672607,0.015520652756094933

57417.84036244998,0.250877011190902,359,1.9694353170507384,-2.6791838043658246e-12,0.0,0.12427426129579544,0.014099787920713425

57420.77176796957,0.2493436403475564,353,1.486236129721874,-2.6791838134155553e-12,0.0,0.1524447649717331,0.0146067189052701

57423.68703155338,0.24280525032059663,347,0.8686222230380736,-2.6791838192773077e-12,0.0,0.23971666395664215,0.014341932721436024

57431.19814596499,0.2399329330513131,257,3.1154652901932423,-2.6791838124626832e-12,0.0,0.1623685359954834,0.01766243204474449

57438.732202703475,0.23353945582078625,242,1.727231619952363,-2.6791838105252166e-12,0.0,0.20377850532531738,0.017347637563943863

57441.64041762537,0.22977488827044706,241,0.9628458030874754,-2.6791838224383372e-12,0.0,0.345663458108902,0.018983934074640274

57444.56457041185,0.22948836908680093,223,2.888037329284998,-2.679183829816208e-12,0.0,0.11137150973081589,0.01829403266310692

57452.09162109502,0.22343547334399017,227,1.7138192731636082,2.6791837404526944e-13,0.0,0.16028140485286713,0.017679238691926003

57454.99344168023,0.2259855941306282,226,1.27861866872081,2.6791837939934257e-13,0.0,0.25250759720802307,0.017926953732967377

57465.43947760566,0.21505380405271624,293,1.184168567647248,2.67918386516208e-13,0.0,0.1907198429107666,0.01501561887562275

57470.06964225093,0.2073311122711243,348,2.6120420670849853,2.6791838071787024e-13,0.0,0.08864691108465195,0.015176459215581417

57472.97737325616,0.20795164704128902,392,2.100523914805308,2.679183793766609e-13,0.0,0.11883696168661118,0.013683636672794819

57475.887638797234,0.21252614300570127,359,1.1229585084038263,2.679183728859744e-13,0.0,0.18156887590885162,0.013552207499742508

57480.5154990857,0.21810276861530778,309,1.533575471057702,2.6791837987107195e-13,0.0,0.19519098103046417,0.015446205623447895

57483.42352703544,0.2265548165016818,271,0.8692607167404276,2.6791838518239306e-13,0.0,0.2712918221950531,0.01590299978852272

57486.33788836114,0.23742972184270245,260,1.1728864990345755,2.6791837624827366e-13,0.0,0.220669224858284,0.01641240529716015

